flow_key,total_bytes,incoming_bytes,outgoing_bytes,max_packet_length_bytes,min_packet_length_bytes,total_packets,incoming_packets,outgoing_packets,tcp_syn_count,tcp_ack_count,tcp_psh_count,tcp_fin_count,tcp_rst_count,current_pkt_len,iat_sum,iat_max,ttl,label
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44123,28839,15284,1218,115,50,28,22,0,0,0,0,0,656,104.58087921142578,32.73153305053711,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",37930,15236,22694,1216,90,50,16,34,0,0,0,0,0,115,92.57149696350098,30.267000198364258,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45794,32733,13061,1182,115,50,31,19,0,0,0,0,0,1033,113.1293773651123,33.598899841308594,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44399,22432,21967,1126,90,50,23,27,0,0,0,0,0,1126,91.4468765258789,22.56464958190918,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40148,23257,16891,1198,115,50,24,26,0,0,0,0,0,706,103.47986221313477,23.393869400024414,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44307,33176,11131,1202,115,50,32,18,0,0,0,0,0,1100,99.50494766235352,31.868934631347656,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44238,26564,17674,1179,115,50,26,24,0,0,0,0,0,959,109.4508171081543,40.79914093017578,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43198,23130,20068,1206,115,50,23,27,0,0,0,0,0,759,62.32500076293945,21.074771881103516,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45408,25017,20391,1220,115,50,23,27,0,0,0,0,0,754,66.52116775512695,23.522377014160156,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47399,34239,13160,1218,115,50,32,18,0,0,0,0,0,1218,79.70428466796875,31.942129135131836,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48030,36060,11970,1218,90,50,32,18,0,0,0,0,0,855,88.68527412414551,29.949188232421875,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46214,26111,20103,1217,115,50,27,23,0,0,0,0,0,1061,104.0959358215332,32.77707099914551,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46554,31614,14940,1209,90,50,31,19,0,0,0,0,0,1141,102.52141952514648,30.83348274230957,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40976,22760,18216,1210,115,50,22,28,0,0,0,0,0,1074,96.48823738098145,30.648231506347656,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44186,25475,18711,1172,115,50,25,25,0,0,0,0,0,115,107.1774959564209,30.044078826904297,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44755,29757,14998,1205,115,50,28,22,0,0,0,0,0,719,65.16575813293457,25.209426879882812,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48045,20003,28042,1224,115,50,19,31,0,0,0,0,0,119,93.58716011047363,23.380517959594727,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46535,29107,17428,1181,115,50,28,22,0,0,0,0,0,675,94.99216079711914,28.46503257751465,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44021,31190,12831,1199,115,50,31,19,0,0,0,0,0,1158,105.1785945892334,29.784202575683594,128,video
"('172.16.48.81', '52.114.113.134', 50016, 3479, 17)",23408,21512,1896,1262,86,50,38,12,0,0,0,0,0,1262,14266.633987426758,1088.2811546325684,115,signalling
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44396,32320,12076,1189,90,50,31,19,0,0,0,0,0,919,111.78803443908691,34.22713279724121,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",39437,17025,22412,1185,115,50,18,32,0,0,0,0,0,115,81.70104026794434,21.53944969177246,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50522,36170,14352,1218,115,50,32,18,0,0,0,0,0,1145,76.57027244567871,29.536008834838867,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45821,35558,10263,1212,115,50,33,17,0,0,0,0,0,719,94.97237205505371,28.18775177001953,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50343,30449,19894,1225,115,50,28,22,0,0,0,0,0,1169,89.62130546569824,29.00981903076172,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45439,24654,20785,1190,115,50,23,27,0,0,0,0,0,805,54.6567440032959,31.7533016204834,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43099,23858,19241,1209,115,50,23,27,0,0,0,0,0,1134,71.86770439147949,25.431156158447266,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47909,21057,26852,1222,115,50,20,30,0,0,0,0,0,867,96.36187553405762,30.00044822692871,64,video
"('172.16.48.81', '54.166.136.251', 54023, 443, 6)",6833,4034,2799,1186,54,50,27,23,0,50,14,0,0,66,600262.1257305145,45013.57555389404,128,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45672,35086,10586,1160,115,50,35,15,0,0,0,0,0,1081,93.8100814819336,23.82659912109375,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41366,24053,17313,1224,115,50,24,26,0,0,0,0,0,1207,133.37135314941406,30.399560928344727,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41178,18437,22741,1206,115,50,19,31,0,0,0,0,0,807,142.44937896728516,30.014514923095703,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",38860,22158,16702,1192,90,50,23,27,0,0,0,0,0,1165,103.69110107421875,29.71673011779785,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42562,19494,23068,1154,115,50,21,29,0,0,0,0,0,1125,83.00518989562988,17.943620681762695,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",53459,41125,12334,1227,115,50,36,14,0,0,0,0,0,1227,57.31821060180664,24.740934371948242,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40762,20834,19928,1224,90,50,22,28,0,0,0,0,0,119,109.45820808410645,30.683279037475586,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45607,35515,10092,1226,115,50,34,16,0,0,0,0,0,1162,94.94256973266602,30.6854248046875,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46461,22299,24162,1176,90,50,22,28,0,0,0,0,0,1175,63.941240310668945,19.4394588470459,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45209,25179,20030,1226,115,50,24,26,0,0,0,0,0,1165,70.07479667663574,41.593313217163086,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43421,21059,22362,1177,115,50,20,30,0,0,0,0,0,1172,78.72319221496582,30.83968162536621,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43888,26045,17843,1208,115,50,25,25,0,0,0,0,0,1208,89.78390693664551,25.92015266418457,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44234,28438,15796,1230,115,50,26,24,0,0,0,0,0,1167,68.33934783935547,29.5870304107666,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48328,35374,12954,1222,115,50,33,17,0,0,0,0,0,1222,103.51204872131348,29.03008460998535,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",53742,37721,16021,1230,115,50,35,15,0,0,0,0,0,1188,101.46069526672363,33.98704528808594,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44088,24394,19694,1226,115,50,21,29,0,0,0,0,0,1135,57.62815475463867,24.135828018188477,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52803,38891,13912,1230,115,50,36,14,0,0,0,0,0,1230,67.84224510192871,32.40799903869629,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50575,36046,14529,1230,90,50,31,19,0,0,0,0,0,925,66.89262390136719,27.449846267700195,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46444,28771,17673,1192,90,50,26,24,0,0,0,0,0,813,59.538841247558594,28.82218360900879,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48431,38347,10084,1200,115,50,37,13,0,0,0,0,0,115,101.87339782714844,50.17375946044922,64,video
"('172.16.48.81', '34.196.29.139', 55118, 443, 6)",12898,3052,9846,1514,54,50,26,24,0,50,24,0,0,56,84207.3802947998,37589.71381187439,128,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41853,23223,18630,1177,90,50,25,25,0,0,0,0,0,728,99.34878349304199,29.891252517700195,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42273,19132,23141,1202,115,50,19,31,0,0,0,0,0,1125,103.58858108520508,24.906635284423828,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",39713,25754,13959,1220,90,50,25,25,0,0,0,0,0,1169,101.94563865661621,26.508092880249023,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45521,35156,10365,1169,115,50,35,15,0,0,0,0,0,1140,127.13241577148438,25.523900985717773,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41334,22549,18785,1167,90,50,23,27,0,0,0,0,0,1161,91.28737449645996,33.43534469604492,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45881,26947,18934,1194,115,50,25,25,0,0,0,0,0,940,101.76539421081543,35.19272804260254,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42115,26012,16103,1207,115,50,25,25,0,0,0,0,0,702,59.31735038757324,32.89675712585449,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41018,23017,18001,1225,115,50,23,27,0,0,0,0,0,1087,67.52300262451172,19.895076751708984,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41322,20355,20967,1209,115,50,20,30,0,0,0,0,0,115,102.62894630432129,29.07729148864746,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48443,26391,22052,1208,115,50,25,25,0,0,0,0,0,785,71.67840003967285,29.12139892578125,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47774,40396,7378,1188,115,50,36,14,0,0,0,0,0,1157,44.36206817626953,15.800237655639648,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47610,39992,7618,1226,115,50,37,13,0,0,0,0,0,1171,128.16095352172852,34.13510322570801,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44627,25957,18670,1217,115,50,25,25,0,0,0,0,0,1217,98.15716743469238,34.27410125732422,64,video
"('172.16.15.197', '172.16.48.81', 62406, 50017, 17)",8560,7280,1280,194,90,50,40,10,0,0,0,0,0,194,8144.341230392456,1020.763635635376,64,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43563,24952,18611,1217,115,50,23,27,0,0,0,0,0,119,69.40126419067383,30.967235565185547,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45318,25714,19604,1221,115,50,25,25,0,0,0,0,0,687,89.41912651062012,29.873371124267578,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45399,34596,10803,1222,115,50,33,17,0,0,0,0,0,1204,146.84295654296875,45.14455795288086,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44479,25892,18587,1231,78,50,27,23,0,0,0,0,0,1161,88.09661865234375,24.146080017089844,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49670,29057,20613,1179,115,50,28,22,0,0,0,0,0,991,105.43179512023926,29.970169067382812,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46331,23686,22645,1184,115,50,25,25,0,0,0,0,0,1129,106.11653327941895,32.50622749328613,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48152,30376,17776,1175,115,50,30,20,0,0,0,0,0,115,136.64937019348145,39.252281188964844,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49523,29859,19664,1187,115,50,30,20,0,0,0,0,0,1187,103.1641960144043,34.32202339172363,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",56106,48037,8069,1206,115,50,42,8,0,0,0,0,0,1206,53.98750305175781,20.702362060546875,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50929,40635,10294,1219,90,50,37,13,0,0,0,0,0,1219,59.10897254943848,19.118309020996094,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51809,29830,21979,1219,115,50,27,23,0,0,0,0,0,1013,99.73263740539551,30.2278995513916,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51046,31372,19674,1198,115,50,30,20,0,0,0,0,0,1153,116.17898941040039,30.92360496520996,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48072,30262,17810,1199,115,50,31,19,0,0,0,0,0,1199,119.69733238220215,29.94394302368164,128,video
"('172.16.48.81', '52.114.113.134', 50047, 3481, 17)",9008,2836,6172,1274,98,50,24,26,0,0,0,0,0,114,20444.279193878174,1100.2087593078613,115,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50211,29286,20925,1216,115,50,28,22,0,0,0,0,0,1201,101.64666175842285,32.17506408691406,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46719,28679,18040,1201,90,50,29,21,0,0,0,0,0,1126,131.64019584655762,31.514883041381836,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45089,26319,18770,1140,115,50,27,23,0,0,0,0,0,119,133.13007354736328,34.90447998046875,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46325,22676,23649,1194,90,50,24,26,0,0,0,0,0,115,113.22522163391113,34.83104705810547,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47607,32829,14778,1208,90,50,32,18,0,0,0,0,0,1166,104.10332679748535,21.368741989135742,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",55028,42155,12873,1228,115,50,37,13,0,0,0,0,0,1214,66.54715538024902,22.409677505493164,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47972,28494,19478,1214,115,50,28,22,0,0,0,0,0,115,122.57122993469238,29.239416122436523,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48993,31057,17936,1192,115,50,31,19,0,0,0,0,0,1175,126.07908248901367,26.967763900756836,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47030,29466,17564,1180,90,50,28,22,0,0,0,0,0,355,68.5269832611084,25.832653045654297,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",37838,32561,5277,1149,90,50,32,18,0,0,0,0,0,162,96.53234481811523,29.944181442260742,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42479,34924,7555,1213,115,50,33,17,0,0,0,0,0,548,107.90014266967773,22.417545318603516,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45151,28660,16491,1226,115,50,27,23,0,0,0,0,0,1159,93.74690055847168,33.92934799194336,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44568,22781,21787,1203,119,50,21,29,0,0,0,0,0,127,61.20753288269043,30.545711517333984,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48056,23848,24208,1182,115,50,23,27,0,0,0,0,0,1162,43.5638427734375,13.631105422973633,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52846,40757,12089,1209,115,50,36,14,0,0,0,0,0,872,81.17246627807617,29.450178146362305,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45924,15631,30293,1181,119,50,15,35,0,0,0,0,0,743,55.33599853515625,23.72598648071289,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47623,33360,14263,1198,115,50,30,20,0,0,0,0,0,119,29.804706573486328,20.131826400756836,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41361,23919,17442,1227,90,50,23,27,0,0,0,0,0,594,101.08447074890137,38.810014724731445,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43692,35727,7965,1206,115,50,36,14,0,0,0,0,0,1206,108.73913764953613,32.340049743652344,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47828,38890,8938,1233,115,50,35,15,0,0,0,0,0,840,95.88432312011719,36.1480712890625,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42584,22244,20340,1183,90,50,25,25,0,0,0,0,0,1183,85.62541007995605,24.219751358032227,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49880,35078,14802,1183,115,50,33,17,0,0,0,0,0,1180,101.593017578125,29.971837997436523,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51323,11762,39561,1244,115,50,12,38,0,0,0,0,0,115,49.14140701293945,24.82891082763672,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49050,38234,10816,1223,115,50,35,15,0,0,0,0,0,1175,101.7756462097168,33.351898193359375,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",48475,35882,12593,1219,115,50,33,17,0,0,0,0,0,1218,102.03886032104492,28.958559036254883,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46115,25887,20228,1197,115,50,25,25,0,0,0,0,0,1113,92.85426139831543,31.54444694519043,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",37855,19357,18498,1218,90,50,20,30,0,0,0,0,0,701,97.02444076538086,25.890588760375977,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43042,30856,12186,1225,115,50,31,19,0,0,0,0,0,751,145.71380615234375,29.9532413482666,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42218,18049,24169,1211,115,50,19,31,0,0,0,0,0,917,128.87334823608398,30.501365661621094,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47188,32163,15025,1183,90,50,31,19,0,0,0,0,0,1183,57.50250816345215,21.8503475189209,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",38315,22677,15638,1183,115,50,23,27,0,0,0,0,0,119,131.64496421813965,29.62207794189453,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45260,25773,19487,1219,115,50,26,24,0,0,0,0,0,1139,104.1266918182373,28.743982315063477,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46714,27519,19195,1223,115,50,25,25,0,0,0,0,0,1223,69.64635848999023,35.38060188293457,64,video
"('172.16.48.81', '52.114.113.134', 50034, 3480, 17)",6860,3384,3476,158,114,50,28,22,0,0,0,0,0,114,23984.15732383728,1094.2199230194092,115,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50530,24054,26476,1214,115,50,23,27,0,0,0,0,0,1084,96.45438194274902,30.074357986450195,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51485,33444,18041,1214,115,50,31,19,0,0,0,0,0,1200,74.03707504272461,27.173757553100586,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41015,24003,17012,1193,90,50,22,28,0,0,0,0,0,1191,72.91650772094727,43.425559997558594,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51804,35905,15899,1206,90,50,33,17,0,0,0,0,0,1173,70.91379165649414,23.349761962890625,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44516,32324,12192,1189,90,50,30,20,0,0,0,0,0,714,52.481889724731445,15.758037567138672,64,video
"('172.16.48.81', '52.112.126.36', 62540, 443, 6)",9303,2649,6654,509,54,50,31,19,0,50,31,0,0,89,242111.04941368103,40012.62450218201,128,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43968,31570,12398,1229,115,50,29,21,0,0,0,0,0,1168,94.53678131103516,31.37993812561035,128,video
"('172.16.15.197', '172.16.48.81', 2305, 50046, 17)",6760,3452,3308,194,90,50,22,28,0,0,0,0,0,122,13949.539184570312,1044.8267459869385,64,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41713,28076,13637,1170,115,50,27,23,0,0,0,0,0,570,100.64125061035156,28.889894485473633,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44941,35415,9526,1147,90,50,34,16,0,0,0,0,0,1105,115.62895774841309,34.55400466918945,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44378,27297,17081,1214,115,50,26,24,0,0,0,0,0,768,80.06978034973145,34.19065475463867,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51932,44942,6990,1210,115,50,39,11,0,0,0,0,0,764,59.04269218444824,24.30438995361328,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",38918,20050,18868,1230,115,50,21,29,0,0,0,0,0,730,130.30719757080078,34.64651107788086,128,video
"('172.16.15.197', '172.16.48.81', 62406, 50017, 17)",9580,7036,2544,1262,86,50,38,12,0,0,0,0,0,194,5407.026052474976,540.3220653533936,64,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46850,31134,15716,1216,115,50,31,19,0,0,0,0,0,1145,133.03303718566895,25.190114974975586,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50325,17205,33120,1223,115,50,17,33,0,0,0,0,0,1031,71.72226905822754,24.52373504638672,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46457,27945,18512,1178,115,50,27,23,0,0,0,0,0,713,124.16434288024902,29.08492088317871,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41790,26971,14819,1224,115,50,27,23,0,0,0,0,0,119,95.18051147460938,31.094789505004883,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49459,36010,13449,1222,115,50,34,16,0,0,0,0,0,1167,113.65318298339844,28.833389282226562,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41573,22332,19241,1167,90,50,22,28,0,0,0,0,0,1136,58.86244773864746,21.436452865600586,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44843,25289,19554,1178,115,50,25,25,0,0,0,0,0,1178,99.04623031616211,27.078628540039062,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46788,35373,11415,1178,115,50,33,17,0,0,0,0,0,1137,101.67145729064941,30.78603744506836,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43377,27397,15980,1202,115,50,26,24,0,0,0,0,0,692,76.34639739990234,31.0056209564209,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40029,12883,27146,1216,115,50,13,37,0,0,0,0,0,1216,75.93941688537598,30.900001525878906,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",56362,52808,3554,1216,115,50,46,4,0,0,0,0,0,1206,54.053306579589844,33.53524208068848,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45574,25556,20018,1201,115,50,25,25,0,0,0,0,0,1195,87.80550956726074,22.845745086669922,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42882,25262,17620,1212,115,50,23,27,0,0,0,0,0,718,103.16205024719238,35.18080711364746,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45500,33174,12326,1181,115,50,34,16,0,0,0,0,0,119,114.96639251708984,22.90511131286621,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41972,21927,20045,1193,115,50,22,28,0,0,0,0,0,1105,83.68253707885742,24.353981018066406,128,video
"('172.16.34.102', '224.0.0.251', 5353, 5353, 17)",14092,14092,0,421,101,50,50,0,0,0,0,0,0,194,117153.47814559937,7675.185918807983,255,other
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42508,23696,18812,1204,115,50,24,26,0,0,0,0,0,1109,100.31509399414062,29.31380271911621,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",45403,25116,20287,1203,115,50,25,25,0,0,0,0,0,119,130.82098960876465,31.189441680908203,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46209,32389,13820,1228,90,50,32,18,0,0,0,0,0,1228,109.93623733520508,33.19287300109863,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44702,25904,18798,1228,115,50,24,26,0,0,0,0,0,1123,64.2099380493164,29.3123722076416,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42719,22883,19836,1225,90,50,22,28,0,0,0,0,0,1147,107.20992088317871,32.3948860168457,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43061,27796,15265,1217,115,50,27,23,0,0,0,0,0,1217,88.25397491455078,29.409408569335938,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51393,41627,9766,1217,90,50,37,13,0,0,0,0,0,929,79.88548278808594,30.669689178466797,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42264,24878,17386,1203,115,50,24,26,0,0,0,0,0,1125,84.78021621704102,20.933866500854492,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44943,30787,14156,1208,90,50,30,20,0,0,0,0,0,1175,101.40609741210938,31.788110733032227,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",47559,22044,25515,1242,115,50,22,28,0,0,0,0,0,115,97.73015975952148,29.70719337463379,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",49484,36204,13280,1205,115,50,33,17,0,0,0,0,0,698,114.2885684967041,33.095359802246094,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",40643,19436,21207,1192,115,50,19,31,0,0,0,0,0,704,65.50073623657227,26.640653610229492,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",42481,19109,23372,1190,115,50,18,32,0,0,0,0,0,845,95.43132781982422,30.107498168945312,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43306,33326,9980,1216,90,50,33,17,0,0,0,0,0,1110,98.33264350891113,33.204078674316406,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",41151,22410,18741,1216,90,50,21,29,0,0,0,0,0,1193,72.45874404907227,24.744272232055664,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52514,39278,13236,1202,115,50,36,14,0,0,0,0,0,1148,87.77165412902832,28.31721305847168,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44715,24216,20499,1227,90,50,22,28,0,0,0,0,0,1160,66.6658878326416,16.129255294799805,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",50421,32867,17554,1226,115,50,31,19,0,0,0,0,0,1226,72.22342491149902,28.93686294555664,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",52995,34571,18424,1226,115,50,31,19,0,0,0,0,0,962,96.78316116333008,30.2431583404541,64,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",51395,38270,13125,1191,115,50,34,16,0,0,0,0,0,866,65.58346748352051,29.294252395629883,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",46390,28701,17689,1194,115,50,29,21,0,0,0,0,0,929,110.38851737976074,32.06491470336914,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",43437,21845,21592,1197,115,50,22,28,0,0,0,0,0,840,89.47157859802246,27.358293533325195,128,video
"('172.16.15.197', '172.16.48.81', 15494, 50038, 17)",44049,30870,13179,1148,115,50,30,20,0,0,0,0,0,743,92.2079086303711,31.14771842956543,64,video
